Index,Date,name,Scenario,Figure,Value,BusinessUnit,Factor
863,2021-02-01,Drills per Hour (TOH),Actual,Month,49116.15432,Rock Solid Enterprises,1
864,2021-02-01,Drills per Hour (TOH),Actual,Month,7121.14896,Core Extraction Systems,1
865,2021-02-01,Drills per Hour (TOH),Actual,Month,6047.64696,Mineral Extraction Technologies,1
866,2021-02-01,Rate (Mt.EFH Km),Actual,Year-To-Date,6018.60432,Quarrying Ventures,1
867,2021-02-01,Rate (Mt.EFH Km),Actual,Month,6198.98472,Quarrying Ventures,1
868,2021-02-01,Rate (Mt.EFH Km),Actual,Year-To-Date,7747.03488,Geomining Innovations,1
869,2021-02-01,Rate (Mt.EFH Km),Actual,Month,7192.53504,Geomining Innovations,1
870,2021-02-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3708.0852,Core Extraction Systems,1
871,2021-02-01,Rate (Mt.EFH Km),Actual,Month,3345.30636,Core Extraction Systems,1
872,2021-02-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3511.2918,Mineral Extraction Technologies,1
873,2021-02-01,Rate (Mt.EFH Km),Actual,Month,3309.38712,Mineral Extraction Technologies,1
874,2021-02-01,Coal Mined (Mt),Actual,Year-To-Date,12.89268,Deep Earth Exploration Unit,1000000
875,2021-02-01,Coal Mined (Mt),Actual,Month,6.06,Deep Earth Exploration Unit,1000000
876,2021-02-01,Coal Mined (Mt),Plan,Year-To-Date,13.36068,Deep Earth Exploration Unit,1000000
877,2021-03-01,Coal Mined (Mt),Actual,Year-To-Date,5.67624,ACME,1000000
878,2021-03-01,Coal Mined (Mt),Actual,Month,2.02848,ACME,1000000
879,2021-03-01,Coal Dry Mining (Mt),Plan,Month,0.4218,ACME,1000000
880,2021-03-01,Utility (%),Actual,Year-To-Date,47.74428,Deep Earth Exploration Unit,1
881,2021-03-01,Utility (%),Actual,Month,50.47416,Deep Earth Exploration Unit,1
882,2021-03-01,Utility (%),Plan,Year-To-Date,47.67036,Deep Earth Exploration Unit,1
883,2021-03-01,Utility (%),Plan,Month,50.3058,Deep Earth Exploration Unit,1
884,2021-03-01,Coal Mined (Mt),Plan,Year-To-Date,5.22396,ACME,1000000
885,2021-03-01,Coal Mined (Mt),Plan,Month,1.75968,ACME,1000000
886,2021-03-01,Yield (%),Actual,Year-To-Date,38.54412,Deep Earth Exploration Unit,1
887,2021-03-01,Yield (%),Actual,Month,34.88988,Deep Earth Exploration Unit,1
888,2021-03-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
889,2021-03-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
890,2021-03-01,Coal Dry Mining (Mt),Actual,Year-To-Date,5.61852,Deep Earth Exploration Unit,1000000
891,2021-03-01,Coal Dry Mining (Mt),Actual,Month,1.62876,Deep Earth Exploration Unit,1000000
892,2021-03-01,Coal Dry Mining (Mt),Plan,Year-To-Date,6.9828,Deep Earth Exploration Unit,1000000
893,2021-03-01,Coal Dry Mining (Mt),Plan,Month,2.40516,Deep Earth Exploration Unit,1000000
894,2021-03-01,Coal Dry Mining (Mt),Actual,Year-To-Date,1.66992,ACME,1000000
895,2021-03-01,Coal Dry Mining (Mt),Actual,Month,0.63936,ACME,1000000
896,2021-03-01,Coal Dry Mining (Mt),Plan,Year-To-Date,1.22472,ACME,1000000
897,2021-03-01,Drills per Hour (TOH),Actual,Month,31519.25088,Pacific Surface Mining Solutions,1
898,2021-03-01,Drills per Hour (TOH),Actual,Month,24354.46644,Geomining Innovations,1
899,2021-03-01,Drills per Hour (TOH),Actual,Month,219.90336,Deep Earth Exploration Unit,1
900,2021-03-01,Drills per Hour (TOH),Actual,Month,143.253,ACME,1
901,2021-03-01,Drills per Hour (TOH),Actual,Month,49759.17804,Rock Solid Enterprises,1
902,2021-03-01,Drills per Hour (TOH),Actual,Month,5914.47456,Core Extraction Systems,1
903,2021-03-01,Drills per Hour (TOH),Actual,Month,6802.87812,Mineral Extraction Technologies,1
904,2021-03-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5729.42016,Quarrying Ventures,1
905,2021-03-01,Rate (Mt.EFH Km),Actual,Month,5222.976,Quarrying Ventures,1
906,2021-03-01,Rate (Mt.EFH Km),Actual,Year-To-Date,7979.0076,Geomining Innovations,1
907,2021-03-01,Rate (Mt.EFH Km),Actual,Month,8429.52816,Geomining Innovations,1
908,2021-03-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3757.94616,Core Extraction Systems,1
909,2021-03-01,Rate (Mt.EFH Km),Actual,Month,3851.07276,Core Extraction Systems,1
910,2021-03-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3697.8858,Mineral Extraction Technologies,1
911,2021-03-01,Rate (Mt.EFH Km),Actual,Month,4030.40412,Mineral Extraction Technologies,1
912,2021-03-01,Coal Mined (Mt),Actual,Year-To-Date,19.82292,Deep Earth Exploration Unit,1000000
913,2021-03-01,Coal Mined (Mt),Actual,Month,6.93024,Deep Earth Exploration Unit,1000000
914,2021-03-01,Coal Mined (Mt),Plan,Year-To-Date,20.379,Deep Earth Exploration Unit,1000000
915,2021-04-01,Coal Mined (Mt),Actual,Year-To-Date,7.36212,ACME,1000000
916,2021-04-01,Coal Mined (Mt),Actual,Month,1.686,ACME,1000000
917,2021-04-01,Coal Dry Mining (Mt),Plan,Month,0.43548,ACME,1000000
918,2021-04-01,Utility (%),Actual,Year-To-Date,51.03204,Deep Earth Exploration Unit,1
919,2021-04-01,Utility (%),Actual,Month,60.89508,Deep Earth Exploration Unit,1
920,2021-04-01,Utility (%),Plan,Year-To-Date,52.44036,Deep Earth Exploration Unit,1
921,2021-04-01,Utility (%),Plan,Month,66.7506,Deep Earth Exploration Unit,1
922,2021-04-01,Coal Mined (Mt),Plan,Year-To-Date,6.91908,ACME,1000000
923,2021-04-01,Coal Mined (Mt),Plan,Month,1.69512,ACME,1000000
924,2021-04-01,Yield (%),Actual,Year-To-Date,38.08776,Deep Earth Exploration Unit,1
925,2021-04-01,Yield (%),Actual,Month,36.71868,Deep Earth Exploration Unit,1
926,2021-04-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
927,2021-04-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
928,2021-04-01,Coal Dry Mining (Mt),Actual,Year-To-Date,6.04848,Deep Earth Exploration Unit,1000000
929,2021-04-01,Coal Dry Mining (Mt),Actual,Month,1.64508,Deep Earth Exploration Unit,1000000
930,2021-04-01,Coal Dry Mining (Mt),Plan,Year-To-Date,6.43332,Deep Earth Exploration Unit,1000000
931,2021-04-01,Coal Dry Mining (Mt),Plan,Month,1.60836,Deep Earth Exploration Unit,1000000
932,2021-04-01,Coal Dry Mining (Mt),Actual,Year-To-Date,2.29128,ACME,1000000
933,2021-04-01,Coal Dry Mining (Mt),Actual,Month,0.62136,ACME,1000000
934,2021-04-01,Coal Dry Mining (Mt),Plan,Year-To-Date,1.6602,ACME,1000000
935,2021-04-01,Drills per Hour (TOH),Actual,Month,31493.08824,Pacific Surface Mining Solutions,1
936,2021-04-01,Drills per Hour (TOH),Actual,Month,16120.28952,Geomining Innovations,1
937,2021-04-01,Drills per Hour (TOH),Actual,Month,214.77132,Deep Earth Exploration Unit,1
938,2021-04-01,Drills per Hour (TOH),Actual,Month,159.71316,ACME,1
939,2021-04-01,Drills per Hour (TOH),Actual,Month,50196.44004,Rock Solid Enterprises,1
940,2021-04-01,Drills per Hour (TOH),Actual,Month,4990.11312,Core Extraction Systems,1
941,2021-04-01,Drills per Hour (TOH),Actual,Month,6986.1978,Mineral Extraction Technologies,1
942,2021-04-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5708.36712,Quarrying Ventures,1
943,2021-04-01,Rate (Mt.EFH Km),Actual,Month,5649.12276,Quarrying Ventures,1
944,2021-04-01,Rate (Mt.EFH Km),Actual,Year-To-Date,8250.99732,Geomining Innovations,1
945,2021-04-01,Rate (Mt.EFH Km),Actual,Month,9132.07524,Geomining Innovations,1
946,2021-04-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3785.60952,Core Extraction Systems,1
947,2021-04-01,Rate (Mt.EFH Km),Actual,Month,3867.32604,Core Extraction Systems,1
948,2021-04-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3650.02536,Mineral Extraction Technologies,1
949,2021-04-01,Rate (Mt.EFH Km),Actual,Month,3506.56992,Mineral Extraction Technologies,1
950,2021-04-01,Coal Mined (Mt),Actual,Year-To-Date,27.5772,Deep Earth Exploration Unit,1000000
951,2021-04-01,Coal Mined (Mt),Actual,Month,7.7544,Deep Earth Exploration Unit,1000000
952,2021-04-01,Coal Mined (Mt),Plan,Year-To-Date,28.05036,Deep Earth Exploration Unit,1000000
953,2021-05-01,Coal Mined (Mt),Actual,Year-To-Date,9.25548,ACME,1000000
954,2021-05-01,Coal Mined (Mt),Actual,Month,1.89336,ACME,1000000
955,2021-05-01,Coal Dry Mining (Mt),Plan,Month,0.45,ACME,1000000
956,2021-05-01,Utility (%),Actual,Year-To-Date,51.864,Deep Earth Exploration Unit,1
957,2021-05-01,Utility (%),Actual,Month,55.74,Deep Earth Exploration Unit,1
958,2021-05-01,Utility (%),Plan,Year-To-Date,54.3792,Deep Earth Exploration Unit,1
959,2021-05-01,Utility (%),Plan,Month,62.13468,Deep Earth Exploration Unit,1
960,2021-05-01,Coal Mined (Mt),Plan,Year-To-Date,8.67084,ACME,1000000
961,2021-05-01,Coal Mined (Mt),Plan,Month,1.75164,ACME,1000000
962,2021-05-01,Yield (%),Actual,Year-To-Date,38.532,Deep Earth Exploration Unit,1
963,2021-05-01,Yield (%),Actual,Month,40.224,Deep Earth Exploration Unit,1
964,2021-05-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
965,2021-05-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
966,2021-05-01,Coal Dry Mining (Mt),Actual,Year-To-Date,9.4968,Deep Earth Exploration Unit,1000000
967,2021-05-01,Coal Dry Mining (Mt),Actual,Month,1.69908,Deep Earth Exploration Unit,1000000
968,2021-05-01,Coal Dry Mining (Mt),Plan,Year-To-Date,8.09532,Deep Earth Exploration Unit,1000000
969,2021-05-01,Coal Dry Mining (Mt),Plan,Month,1.662,Deep Earth Exploration Unit,1000000
970,2021-05-01,Coal Dry Mining (Mt),Actual,Year-To-Date,2.95968,ACME,1000000
971,2021-05-01,Coal Dry Mining (Mt),Actual,Month,0.6684,ACME,1000000
972,2021-05-01,Coal Dry Mining (Mt),Plan,Year-To-Date,2.1102,ACME,1000000
973,2021-05-01,Drills per Hour (TOH),Actual,Month,31636.74168,Pacific Surface Mining Solutions,1
974,2021-05-01,Drills per Hour (TOH),Actual,Month,28980.47136,Geomining Innovations,1
975,2021-05-01,Drills per Hour (TOH),Actual,Month,193.28244,Deep Earth Exploration Unit,1
976,2021-05-01,Drills per Hour (TOH),Actual,Month,155.59848,ACME,1
977,2021-05-01,Drills per Hour (TOH),Actual,Month,47247.20928,Rock Solid Enterprises,1
978,2021-05-01,Drills per Hour (TOH),Actual,Month,4952.26464,Core Extraction Systems,1
979,2021-05-01,Drills per Hour (TOH),Actual,Month,6676.185,Mineral Extraction Technologies,1
980,2021-05-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5418.92604,Quarrying Ventures,1
981,2021-05-01,Rate (Mt.EFH Km),Actual,Month,4350.59844,Quarrying Ventures,1
982,2021-05-01,Rate (Mt.EFH Km),Actual,Year-To-Date,8255.37732,Geomining Innovations,1
983,2021-05-01,Rate (Mt.EFH Km),Actual,Month,8274.63096,Geomining Innovations,1
984,2021-05-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3886.38336,Core Extraction Systems,1
985,2021-05-01,Rate (Mt.EFH Km),Actual,Month,4263.7818,Core Extraction Systems,1
986,2021-05-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3721.1268,Mineral Extraction Technologies,1
987,2021-05-01,Rate (Mt.EFH Km),Actual,Month,4002.89844,Mineral Extraction Technologies,1
988,2021-05-01,Coal Mined (Mt),Actual,Year-To-Date,34.59276,Deep Earth Exploration Unit,1000000
989,2021-05-01,Coal Mined (Mt),Actual,Month,7.01556,Deep Earth Exploration Unit,1000000
990,2021-05-01,Coal Mined (Mt),Plan,Year-To-Date,35.97744,Deep Earth Exploration Unit,1000000
991,2021-06-01,Coal Mined (Mt),Plan,Month,6.52044,Deep Earth Exploration Unit,1000000
992,2021-06-01,Coal Mined (Mt),Actual,Month,2.15868,ACME,1000000
993,2021-06-01,Coal Dry Mining (Mt),Plan,Month,0.34836,ACME,1000000
994,2021-06-01,Utility (%),Actual,Year-To-Date,50.988,Deep Earth Exploration Unit,1
995,2021-06-01,Utility (%),Actual,Month,46.596,Deep Earth Exploration Unit,1
996,2021-06-01,Utility (%),Plan,Year-To-Date,55.54524,Deep Earth Exploration Unit,1
997,2021-06-01,Utility (%),Plan,Month,61.37556,Deep Earth Exploration Unit,1
998,2021-06-01,Coal Mined (Mt),Plan,Year-To-Date,10.11096,ACME,1000000
999,2021-06-01,Coal Mined (Mt),Plan,Month,1.44012,ACME,1000000
1000,2021-06-01,Yield (%),Actual,Year-To-Date,38.436,Deep Earth Exploration Unit,1
1001,2021-06-01,Yield (%),Actual,Month,37.872,Deep Earth Exploration Unit,1
1002,2021-06-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
1003,2021-06-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
1004,2021-06-01,Coal Dry Mining (Mt),Actual,Year-To-Date,9.94704,Deep Earth Exploration Unit,1000000
1005,2021-06-01,Coal Dry Mining (Mt),Actual,Month,0.45024,Deep Earth Exploration Unit,1000000
1006,2021-06-01,Coal Dry Mining (Mt),Plan,Year-To-Date,8.97096,Deep Earth Exploration Unit,1000000
1007,2021-06-01,Coal Dry Mining (Mt),Plan,Month,0.87564,Deep Earth Exploration Unit,1000000
1008,2021-06-01,Coal Dry Mining (Mt),Actual,Year-To-Date,3.58512,ACME,1000000
1009,2021-06-01,Coal Dry Mining (Mt),Actual,Month,0.62544,ACME,1000000
1010,2021-06-01,Coal Dry Mining (Mt),Plan,Year-To-Date,2.45856,ACME,1000000
1011,2021-06-01,Drills per Hour (TOH),Actual,Month,30964.71264,Pacific Surface Mining Solutions,1
1012,2021-06-01,Drills per Hour (TOH),Actual,Month,25747.83552,Geomining Innovations,1
1013,2021-06-01,Drills per Hour (TOH),Actual,Month,158.26788,Deep Earth Exploration Unit,1
1014,2021-06-01,Drills per Hour (TOH),Actual,Month,135.88224,ACME,1
1015,2021-06-01,Drills per Hour (TOH),Actual,Month,48376.05204,Rock Solid Enterprises,1
1016,2021-06-01,Drills per Hour (TOH),Actual,Month,7131.56712,Core Extraction Systems,1
1017,2021-06-01,Drills per Hour (TOH),Actual,Month,6773.409,Mineral Extraction Technologies,1
1018,2021-06-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5360.78304,Quarrying Ventures,1
1019,2021-06-01,Rate (Mt.EFH Km),Actual,Month,5078.943,Quarrying Ventures,1
1020,2021-06-01,Rate (Mt.EFH Km),Actual,Year-To-Date,8086.50168,Geomining Innovations,1
1021,2021-06-01,Rate (Mt.EFH Km),Actual,Month,7141.52772,Geomining Innovations,1
1022,2021-06-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3848.72892,Core Extraction Systems,1
1023,2021-06-01,Rate (Mt.EFH Km),Actual,Month,3664.1028,Core Extraction Systems,1
1024,2021-06-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3890.56692,Mineral Extraction Technologies,1
1025,2021-06-01,Rate (Mt.EFH Km),Actual,Month,4760.34948,Mineral Extraction Technologies,1
1026,2021-06-01,Coal Mined (Mt),Actual,Year-To-Date,37.32408,Deep Earth Exploration Unit,1000000
1027,2021-06-01,Coal Mined (Mt),Actual,Month,2.7312,Deep Earth Exploration Unit,1000000
1028,2021-07-01,Coal Mined (Mt),Plan,Month,7.74852,Deep Earth Exploration Unit,1000000
1029,2021-07-01,Coal Mined (Mt),Actual,Year-To-Date,13.1274,ACME,1000000
1030,2021-07-01,Coal Dry Mining (Mt),Plan,Month,0.45,ACME,1000000
1031,2021-07-01,Utility (%),Actual,Year-To-Date,48.024,Deep Earth Exploration Unit,1
1032,2021-07-01,Utility (%),Actual,Month,30.9,Deep Earth Exploration Unit,1
1033,2021-07-01,Utility (%),Plan,Year-To-Date,56.16468,Deep Earth Exploration Unit,1
1034,2021-07-01,Utility (%),Plan,Month,59.88096,Deep Earth Exploration Unit,1
1035,2021-07-01,Coal Mined (Mt),Actual,Month,1.71312,ACME,1000000
1036,2021-07-01,Coal Mined (Mt),Plan,Year-To-Date,11.97108,ACME,1000000
1037,2021-07-01,Coal Mined (Mt),Plan,Month,1.86012,ACME,1000000
1038,2021-07-01,Yield (%),Actual,Year-To-Date,38.208,Deep Earth Exploration Unit,1
1039,2021-07-01,Yield (%),Actual,Month,31.656,Deep Earth Exploration Unit,1
1040,2021-07-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
1041,2021-07-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
1042,2021-07-01,Coal Dry Mining (Mt),Actual,Year-To-Date,9.94704,Deep Earth Exploration Unit,1000000
1043,2021-07-01,Coal Dry Mining (Mt),Plan,Year-To-Date,10.63284,Deep Earth Exploration Unit,1000000
1044,2021-07-01,Coal Dry Mining (Mt),Plan,Month,1.662,Deep Earth Exploration Unit,1000000
1045,2021-07-01,Coal Dry Mining (Mt),Actual,Year-To-Date,4.18992,ACME,1000000
1046,2021-07-01,Coal Dry Mining (Mt),Actual,Month,0.6048,ACME,1000000
1047,2021-07-01,Coal Dry Mining (Mt),Plan,Year-To-Date,2.90844,ACME,1000000
1048,2021-07-01,Drills per Hour (TOH),Actual,Month,31368.88008,Pacific Surface Mining Solutions,1
1049,2021-07-01,Drills per Hour (TOH),Actual,Month,26642.12004,Geomining Innovations,1
1050,2021-07-01,Drills per Hour (TOH),Actual,Month,109.80384,Deep Earth Exploration Unit,1
1051,2021-07-01,Drills per Hour (TOH),Actual,Month,114.2322,ACME,1
1052,2021-07-01,Drills per Hour (TOH),Actual,Month,49461.27624,Rock Solid Enterprises,1
1053,2021-07-01,Drills per Hour (TOH),Actual,Month,4798.13412,Core Extraction Systems,1
1054,2021-07-01,Drills per Hour (TOH),Actual,Month,6270.54636,Mineral Extraction Technologies,1
1055,2021-07-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5274.09108,Quarrying Ventures,1
1056,2021-07-01,Rate (Mt.EFH Km),Actual,Month,4783.52292,Quarrying Ventures,1
1057,2021-07-01,Rate (Mt.EFH Km),Actual,Year-To-Date,8210.31672,Geomining Innovations,1
1058,2021-07-01,Rate (Mt.EFH Km),Actual,Month,9000.61824,Geomining Innovations,1
1059,2021-07-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3880.88844,Core Extraction Systems,1
1060,2021-07-01,Rate (Mt.EFH Km),Actual,Month,4065.04992,Core Extraction Systems,1
1061,2021-07-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4021.88184,Mineral Extraction Technologies,1
1062,2021-07-01,Rate (Mt.EFH Km),Actual,Month,4786.79232,Mineral Extraction Technologies,1
1063,2021-07-01,Coal Mined (Mt),Actual,Year-To-Date,37.32408,Deep Earth Exploration Unit,1000000
1064,2021-08-01,Coal Mined (Mt),Plan,Month,7.59516,Deep Earth Exploration Unit,1000000
1065,2021-08-01,Coal Mined (Mt),Actual,Year-To-Date,15.16608,ACME,1000000
1066,2021-08-01,Coal Dry Mining (Mt),Plan,Month,0.45,ACME,1000000
1067,2021-08-01,Utility (%),Actual,Year-To-Date,44.976,Deep Earth Exploration Unit,1
1068,2021-08-01,Utility (%),Actual,Month,24.336,Deep Earth Exploration Unit,1
1069,2021-08-01,Utility (%),Plan,Year-To-Date,56.48256,Deep Earth Exploration Unit,1
1070,2021-08-01,Utility (%),Plan,Month,58.7076,Deep Earth Exploration Unit,1
1071,2021-08-01,Coal Mined (Mt),Actual,Month,2.03868,ACME,1000000
1072,2021-08-01,Coal Mined (Mt),Plan,Year-To-Date,13.6866,ACME,1000000
1073,2021-08-01,Coal Mined (Mt),Plan,Month,1.71552,ACME,1000000
1074,2021-08-01,Yield (%),Actual,Year-To-Date,38.232,Deep Earth Exploration Unit,1
1075,2021-08-01,Yield (%),Actual,Month,38.484,Deep Earth Exploration Unit,1
1076,2021-08-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
1077,2021-08-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
1078,2021-08-01,Coal Dry Mining (Mt),Actual,Year-To-Date,9.94704,Deep Earth Exploration Unit,1000000
1079,2021-08-01,Coal Dry Mining (Mt),Plan,Year-To-Date,12.14448,Deep Earth Exploration Unit,1000000
1080,2021-08-01,Coal Dry Mining (Mt),Plan,Month,1.51164,Deep Earth Exploration Unit,1000000
1081,2021-08-01,Coal Dry Mining (Mt),Actual,Year-To-Date,4.9746,ACME,1000000
1082,2021-08-01,Coal Dry Mining (Mt),Actual,Month,0.78468,ACME,1000000
1083,2021-08-01,Coal Dry Mining (Mt),Plan,Year-To-Date,3.35844,ACME,1000000
1084,2021-08-01,Drills per Hour (TOH),Actual,Month,31810.03476,Pacific Surface Mining Solutions,1
1085,2021-08-01,Drills per Hour (TOH),Actual,Month,25440.24672,Geomining Innovations,1
1086,2021-08-01,Drills per Hour (TOH),Actual,Month,99.09564,Deep Earth Exploration Unit,1
1087,2021-08-01,Drills per Hour (TOH),Actual,Month,132.42384,ACME,1
1088,2021-08-01,Drills per Hour (TOH),Actual,Month,49885.8498,Rock Solid Enterprises,1
1089,2021-08-01,Drills per Hour (TOH),Actual,Month,4686.47016,Core Extraction Systems,1
1090,2021-08-01,Drills per Hour (TOH),Actual,Month,6474.81576,Mineral Extraction Technologies,1
1091,2021-08-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5363.55132,Quarrying Ventures,1
1092,2021-08-01,Rate (Mt.EFH Km),Actual,Month,5959.24452,Quarrying Ventures,1
1093,2021-08-01,Rate (Mt.EFH Km),Actual,Year-To-Date,8233.61112,Geomining Innovations,1
1094,2021-08-01,Rate (Mt.EFH Km),Actual,Month,8405.5914,Geomining Innovations,1
1095,2021-08-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3860.15772,Core Extraction Systems,1
1096,2021-08-01,Rate (Mt.EFH Km),Actual,Month,3707.59464,Core Extraction Systems,1
1097,2021-08-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4110.2562,Mineral Extraction Technologies,1
1098,2021-08-01,Rate (Mt.EFH Km),Actual,Month,4708.03476,Mineral Extraction Technologies,1
1099,2021-08-01,Coal Mined (Mt),Actual,Year-To-Date,37.4394,Deep Earth Exploration Unit,1000000
1100,2021-08-01,Coal Mined (Mt),Actual,Month,0.11532,Deep Earth Exploration Unit,1000000
1101,2021-09-01,Coal Mined (Mt),Actual,Year-To-Date,17.29332,ACME,1000000
1102,2021-09-01,Coal Mined (Mt),Actual,Month,2.12724,ACME,1000000
1103,2021-09-01,Coal Dry Mining (Mt),Plan,Month,0.43548,ACME,1000000
1104,2021-09-01,Utility (%),Actual,Year-To-Date,43.056,Deep Earth Exploration Unit,1
1105,2021-09-01,Utility (%),Actual,Month,27.588,Deep Earth Exploration Unit,1
1106,2021-09-01,Utility (%),Plan,Year-To-Date,57.51336,Deep Earth Exploration Unit,1
1107,2021-09-01,Utility (%),Plan,Month,65.76012,Deep Earth Exploration Unit,1
1108,2021-09-01,Coal Mined (Mt),Plan,Year-To-Date,15.45168,ACME,1000000
1109,2021-09-01,Coal Mined (Mt),Plan,Month,1.7652,ACME,1000000
1110,2021-09-01,Yield (%),Actual,Year-To-Date,38.76,Deep Earth Exploration Unit,1
1111,2021-09-01,Yield (%),Actual,Month,46.26,Deep Earth Exploration Unit,1
1112,2021-09-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
1113,2021-09-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
1114,2021-09-01,Coal Dry Mining (Mt),Actual,Year-To-Date,11.42028,Deep Earth Exploration Unit,1000000
1115,2021-09-01,Coal Dry Mining (Mt),Actual,Month,1.47324,Deep Earth Exploration Unit,1000000
1116,2021-09-01,Coal Dry Mining (Mt),Plan,Year-To-Date,13.75284,Deep Earth Exploration Unit,1000000
1117,2021-09-01,Coal Dry Mining (Mt),Plan,Month,1.60836,Deep Earth Exploration Unit,1000000
